"PART_ID","CNTR_CD","TELP_NUM","STRT_VALD_DTTM","END_VALD_DTTM","EXEC_ID"
11607,,"+336##0718760","2015-07-03 04:02:37.0","2015-07-03 04:02:37.0",12
6040,,"+336##0062802","2020-11-09 12:05:25.0","2020-11-09 12:05:25.0",12
9058,,"+336##0851958","2021-04-03 04:32:09.0","2021-04-03 04:32:09.0",12
3491,,"+336##0585015","2022-01-12 19:29:35.0","2022-01-12 19:29:35.0",12
12076,,"+336##0784242","2018-11-12 08:17:21.0","2018-11-12 08:17:21.0",12
6509,,"+336##0399628","2004-09-17 20:55:12.0","2004-09-17 20:55:12.0",12
9527,,"+336##0187039","2023-11-06 04:43:07.0","2023-11-06 04:43:07.0",12
3960,,"+336##0201445","2010-07-05 14:15:53.0","2010-07-05 14:15:53.0",12
6978,,"+336##0831716","1998-04-13 01:12:49.0","1998-04-13 01:12:49.0",12
1411,,"+336##0146714","2003-03-20 13:54:21.0","2003-03-20 13:54:21.0",12
4429,,"+336##0733440","2015-06-14 01:49:31.0","2015-06-14 01:49:31.0",12
1880,,"+336##0481214","2007-09-22 02:48:01.0","2007-09-22 02:48:01.0",12
4898,,"+336##0800296","2023-03-03 11:58:44.0","2023-03-03 11:58:44.0",12
2349,,"+336##0411315","2015-09-11 20:56:03.0","2015-09-11 20:56:03.0",12
13952,,"+336##0694586","2007-04-13 08:57:19.0","2007-04-13 08:57:19.0",12
269,,"+336##0703478","2022-01-18 01:20:56.0","2022-01-18 01:20:56.0",12
14421,,"+336##0067171","2003-10-23 23:44:13.0","2003-10-23 23:44:13.0",12
11872,,"+336##0342368","2020-11-12 05:26:23.0","2020-11-12 05:26:23.0",12
9323,,"+336##0906071","2006-06-04 21:47:45.0","2006-06-04 21:47:45.0",12
12341,,"+336##0792550","2018-11-21 09:45:34.0","2018-11-21 09:45:34.0",12
6774,,"+336##0991229","2014-07-14 05:24:22.0","2014-07-14 05:24:22.0",12
7243,,"+336##0950483","2003-09-04 01:39:19.0","2003-09-04 01:39:19.0",12
10261,,"+336##0783461","2003-07-15 10:07:52.0","2003-07-15 10:07:52.0",12
4694,,"+336##0887907","2006-01-22 11:54:06.0","2006-01-22 11:54:06.0",12
10730,,"+336##0317473","2015-05-25 15:56:27.0","2015-05-25 15:56:27.0",12
5163,,"+336##0515388","2019-02-01 02:26:40.0","2019-02-01 02:26:40.0",12
8181,,"+336##0806709","2021-02-01 20:10:09.0","2021-02-01 20:10:09.0",12
2614,,"+336##0134745","2015-05-19 11:21:29.0","2015-05-19 11:21:29.0",12
3083,,"+336##0551388","2021-09-21 02:58:07.0","2021-09-21 02:58:07.0",12
6101,,"+336##0301916","2006-01-26 15:33:28.0","2006-01-26 15:33:28.0",12
534,,"+336##0831471","2021-03-21 06:34:46.0","2021-03-21 06:34:46.0",12
1003,,"+336##0066691","2017-06-18 21:40:39.0","2017-06-18 21:40:39.0",12
12606,,"+336##0242094","2017-08-22 11:53:37.0","2017-08-22 11:53:37.0",12
13075,,"+336##0818240","1998-10-15 08:14:38.0","1998-10-15 08:14:38.0",12
10526,,"+336##0671544","2008-04-19 15:24:14.0","2008-04-19 15:24:14.0",12
13544,,"+336##0884677","2007-06-06 17:40:21.0","2007-06-06 17:40:21.0",12
7977,,"+336##0362425","2003-09-17 15:33:59.0","2003-09-17 15:33:59.0",12
10995,,"+336##0420451","2014-05-17 12:05:41.0","2014-05-17 12:05:41.0",12
14013,,"+336##0067447","2000-02-06 23:01:22.0","2000-02-06 23:01:22.0",12
8446,,"+336##0944061","2000-04-16 14:54:23.0","2000-04-16 14:54:23.0",12
11464,,"+336##0657514","2014-06-05 08:53:53.0","2014-06-05 08:53:53.0",12
5897,,"+336##0729955","2003-06-14 15:29:15.0","2003-06-14 15:29:15.0",12
8915,,"+336##0692961","2021-08-17 04:18:54.0","2021-08-17 04:18:54.0",12
3348,,"+336##0370332","2006-03-19 16:54:38.0","2006-03-19 16:54:38.0",12
6366,,"+336##0932162","2011-03-23 05:36:57.0","2011-03-23 05:36:57.0",12
799,,"+336##0852529","2000-08-07 06:18:54.0","2000-08-07 06:18:54.0",12
9384,,"+336##0657242","2022-03-25 06:02:22.0","2022-03-25 06:02:22.0",12
3817,,"+336##0052115","2018-10-22 01:08:42.0","2018-10-22 01:08:42.0",12
6835,,"+336##0606177","2000-02-07 15:53:29.0","2000-02-07 15:53:29.0",12
4286,,"+336##0043592","2021-07-15 21:14:42.0","2021-07-15 21:14:42.0",12
1737,,"+336##0348747","1998-07-22 03:34:22.0","1998-07-22 03:34:22.0",12
4755,,"+336##0372068","2019-04-13 10:43:26.0","2019-04-13 10:43:26.0",12
13809,,"+336##0261390","2022-02-27 02:23:58.0","2022-02-27 02:23:58.0",12
14278,,"+336##0272671","1999-05-11 04:54:02.0","1999-05-11 04:54:02.0",12
9180,,"+336##0038489","2003-11-10 15:36:50.0","2003-11-10 15:36:50.0",12
12198,,"+336##0745179","2002-01-26 04:19:37.0","2002-01-26 04:19:37.0",12
9649,,"+336##0571784","2006-08-23 16:20:56.0","2006-08-23 16:20:56.0",12
12667,,"+336##0549426","2004-10-24 21:11:03.0","2004-10-24 21:11:03.0",12
7100,,"+336##0304101","2016-09-25 06:22:01.0","2016-09-25 06:22:01.0",12
10118,,"+336##0905801","2019-08-04 23:18:11.0","2019-08-04 23:18:11.0",12
4551,,"+336##0511849","2013-09-22 07:21:19.0","2013-09-22 07:21:19.0",12
7569,,"+336##0113146","1999-11-09 23:08:43.0","1999-11-09 23:08:43.0",12
2002,,"+336##0654922","1998-06-16 12:51:59.0","1998-06-16 12:51:59.0",12
10587,,"+336##0414652","2001-09-16 12:30:03.0","2001-09-16 12:30:03.0",12
5020,,"+336##0701422","2012-01-24 01:54:03.0","2012-01-24 01:54:03.0",12
8038,,"+336##0146714","2003-03-20 13:54:21.0","2003-03-20 13:54:21.0",12
2471,,"+336##0253589","2004-06-16 01:08:34.0","2004-06-16 01:08:34.0",12
5489,,"+336##0377613","2004-06-27 13:08:21.0","2004-06-27 13:08:21.0",12
2940,,"+336##0491735","2011-11-24 10:56:37.0","2011-11-24 10:56:37.0",12
391,,"+336##0166813","2005-02-25 22:16:20.0","2005-02-25 22:16:20.0",12
3409,,"+336##0184181","2009-01-10 09:02:39.0","2009-01-10 09:02:39.0",12
860,,"+336##0785157","2007-01-17 15:32:20.0","2007-01-17 15:32:20.0",12
12463,,"+336##0171749","2023-01-10 05:54:26.0","2023-01-10 05:54:26.0",12
12932,,"+336##0033930","2017-03-22 04:11:47.0","2017-03-22 04:11:47.0",12
10383,,"+336##0949542","2003-11-21 17:40:07.0","2003-11-21 17:40:07.0",12
13401,,"+336##0987822","2021-07-03 08:14:37.0","2021-07-03 08:14:37.0",12
7834,,"+336##0880387","2018-03-01 12:57:46.0","2018-03-01 12:57:46.0",12
10852,,"+336##0520257","2013-07-18 14:24:57.0","2013-07-18 14:24:57.0",12
5285,,"+336##0299784","2012-04-07 04:50:11.0","2012-04-07 04:50:11.0",12
13870,,"+336##0505531","2020-02-26 04:51:10.0","2020-02-26 04:51:10.0",12
8303,,"+336##0276821","2001-06-09 09:07:45.0","2001-06-09 09:07:45.0",12
11321,,"+336##0408427","1999-03-04 10:31:11.0","1999-03-04 10:31:11.0",12
5754,,"+336##0464848","2012-01-18 04:15:11.0","2012-01-18 04:15:11.0",12
8772,,"+336##0338173","2009-03-14 12:07:54.0","2009-03-14 12:07:54.0",12
3205,,"+336##0106587","2001-11-05 17:46:18.0","2001-11-05 17:46:18.0",12
6223,,"+336##0227289","2012-05-11 08:42:55.0","2012-05-11 08:42:55.0",12
656,,"+336##0997759","1998-01-01 15:22:26.0","1998-01-01 15:22:26.0",12
9241,,"+336##0079188","2021-08-19 23:23:30.0","2021-08-19 23:23:30.0",12
3674,,"+336##0213201","2007-10-17 04:42:20.0","2007-10-17 04:42:20.0",12
6692,,"+336##0488793","2023-10-24 07:32:12.0","2023-10-24 07:32:12.0",12
1125,,"+336##0811960","2008-05-07 16:36:31.0","2008-05-07 16:36:31.0",12
4143,,"+336##0418343","2011-04-18 01:04:18.0","2011-04-18 01:04:18.0",12
1594,,"+336##0861735","2001-08-02 17:33:10.0","2001-08-02 17:33:10.0",12
2063,,"+336##0360685","2008-04-17 19:56:27.0","2008-04-17 19:56:27.0",12
13666,,"+336##0025464","1997-02-22 10:23:32.0","1997-02-22 10:23:32.0",12
11117,,"+336##0362015","2015-03-13 06:16:46.0","2015-03-13 06:16:46.0",12
14135,,"+336##0765757","2012-07-21 14:12:33.0","2012-07-21 14:12:33.0",12
11586,,"+336##0441665","2022-04-22 11:39:28.0","2022-04-22 11:39:28.0",12
9037,,"+336##0764627","2018-11-27 21:28:24.0","2018-11-27 21:28:24.0",12
12055,,"+336##0204833","2023-02-23 05:58:13.0","2023-02-23 05:58:13.0",12
6488,,"+336##0967679","2023-10-13 22:45:16.0","2023-10-13 22:45:16.0",12
9506,,"+336##0986085","2020-08-20 08:21:49.0","2020-08-20 08:21:49.0",12
3939,,"+336##0010843","2001-05-25 03:28:21.0","2001-05-25 03:28:21.0",12
12524,,"+336##0764911","2023-04-13 23:45:45.0","2023-04-13 23:45:45.0",12
6957,,"+336##0120699","2020-10-02 22:04:31.0","2020-10-02 22:04:31.0",12
9975,,"+336##0277091","2019-06-11 04:57:25.0","2019-06-11 04:57:25.0",12
4408,,"+336##0650807","1998-02-24 10:30:43.0","1998-02-24 10:30:43.0",12
7426,,"+336##0380758","2015-06-19 09:30:57.0","2015-06-19 09:30:57.0",12
1859,,"+336##0044794","2001-10-18 09:28:48.0","2001-10-18 09:28:48.0",12
4877,,"+336##0215093","2005-10-06 13:16:02.0","2005-10-06 13:16:02.0",12
7895,,"+336##0961556","2011-10-26 16:45:30.0","2011-10-26 16:45:30.0",12
2328,,"+336##0660599","2017-08-27 02:52:01.0","2017-08-27 02:52:01.0",12
5346,,"+336##0520949","2009-02-16 20:10:06.0","2009-02-16 20:10:06.0",12
2797,,"+336##0989965","2012-06-21 16:57:49.0","2012-06-21 16:57:49.0",12
248,,"+336##0605409","2020-03-18 01:09:33.0","2020-03-18 01:09:33.0",12
717,,"+336##0391211","2020-09-25 16:15:21.0","2020-09-25 16:15:21.0",12
12320,,"+336##0263110","2002-10-08 07:50:59.0","2002-10-08 07:50:59.0",12
10240,,"+336##0656500","2005-05-24 03:26:44.0","2005-05-24 03:26:44.0",12
13258,,"+336##0328337","2001-06-26 09:20:19.0","2001-06-26 09:20:19.0",12
10709,,"+336##0228314","2009-04-17 09:41:40.0","2009-04-17 09:41:40.0",12
5142,,"+336##0195192","2010-08-25 02:41:45.0","2010-08-25 02:41:45.0",12
13727,,"+336##0281255","2008-01-09 15:40:11.0","2008-01-09 15:40:11.0",12
8160,,"+336##0240222","2016-06-12 21:39:39.0","2016-06-12 21:39:39.0",12
2593,,"+336##0432400","2000-03-26 01:25:46.0","2000-03-26 01:25:46.0",12
11178,,"+336##0493064","2005-07-10 01:49:50.0","2005-07-10 01:49:50.0",12
8629,,"+336##0982731","2015-06-22 07:58:09.0","2015-06-22 07:58:09.0",12
3062,,"+336##0698304","2005-09-11 08:54:52.0","2005-09-11 08:54:52.0",12
6080,,"+336##0034278","2020-11-18 08:47:30.0","2020-11-18 08:47:30.0",12
513,,"+336##0227632","2007-05-15 16:51:14.0","2007-05-15 16:51:14.0",12
6549,,"+336##0712952","2021-02-25 06:48:49.0","2021-02-25 06:48:49.0",12
982,,"+336##0404332","2017-08-15 16:52:37.0","2017-08-15 16:52:37.0",12
4000,,"+336##0949727","2004-10-13 06:44:06.0","2004-10-13 06:44:06.0",12
1451,,"+336##0064862","2007-02-06 08:45:01.0","2007-02-06 08:45:01.0",12
1920,,"+336##0289984","2018-05-19 10:02:17.0","2018-05-19 10:02:17.0",12
13523,,"+336##0038332","2017-11-08 17:32:48.0","2017-11-08 17:32:48.0",12
10974,,"+336##0343258","2017-03-24 01:31:09.0","2017-03-24 01:31:09.0",12
13992,,"+336##0445063","2008-10-03 22:20:12.0","2008-10-03 22:20:12.0",12
8425,,"+336##0738760","2012-09-09 21:04:50.0","2012-09-09 21:04:50.0",12
11443,,"+336##0042391","2020-02-09 06:09:30.0","2020-02-09 06:09:30.0",12
14461,,"+336##0204179","1999-08-03 03:57:45.0","1999-08-03 03:57:45.0",12
8894,,"+336##0796983","2010-10-12 12:38:01.0","2010-10-12 12:38:01.0",12
11912,,"+336##0344488","2015-03-03 11:13:36.0","2015-03-03 11:13:36.0",12
6345,,"+336##0778317","2008-03-24 13:34:42.0","2008-03-24 13:34:42.0",12
9363,,"+336##0011004","2012-02-26 03:15:27.0","2012-02-26 03:15:27.0",12
3796,,"+336##0773282","2020-09-06 13:03:13.0","2020-09-06 13:03:13.0",12
12381,,"+336##0414007","2017-01-04 14:18:42.0","2017-01-04 14:18:42.0",12
6814,,"+336##0690869","2022-02-16 22:14:59.0","2022-02-16 22:14:59.0",12
4265,,"+336##0184200","1998-02-03 16:10:54.0","1998-02-03 16:10:54.0",12
7283,,"+336##0019697","2018-03-20 16:26:24.0","2018-03-20 16:26:24.0",12
1716,,"+336##0069445","2003-03-09 01:45:12.0","2003-03-09 01:45:12.0",12
4734,,"+336##0397476","2001-09-10 17:28:03.0","2001-09-10 17:28:03.0",12
5203,,"+336##0154626","2019-11-14 23:01:02.0","2019-11-14 23:01:02.0",12
2654,,"+336##0241107","2014-09-15 21:56:58.0","2014-09-15 21:56:58.0",12
105,,"+336##0969813","2014-08-21 17:31:22.0","2014-08-21 17:31:22.0",12
14257,,"+336##0053295","2020-07-02 10:53:54.0","2020-07-02 10:53:54.0",12
574,,"+336##0099583","2020-08-26 16:50:41.0","2020-08-26 16:50:41.0",12
12177,,"+336##0864501","2018-02-23 06:52:54.0","2018-02-23 06:52:54.0",12
9628,,"+336##0229680","2023-10-02 01:40:45.0","2023-10-02 01:40:45.0",12
12646,,"+336##0589280","1997-03-19 16:55:27.0","1997-03-19 16:55:27.0",12
10097,,"+336##0024919","2006-02-13 09:30:28.0","2006-02-13 09:30:28.0",12
13115,,"+336##0949536","2013-06-08 06:22:49.0","2013-06-08 06:22:49.0",12
7548,,"+336##0967142","2016-05-10 18:44:39.0","2016-05-10 18:44:39.0",12
10566,,"+336##0315594","2012-01-21 11:24:24.0","2012-01-21 11:24:24.0",12
4999,,"+336##0880272","2020-02-22 02:02:36.0","2020-02-22 02:02:36.0",12
8017,,"+336##0620890","2016-11-12 06:10:25.0","2016-11-12 06:10:25.0",12
2450,,"+336##0960082","1997-01-11 13:57:30.0","1997-01-11 13:57:30.0",12
11035,,"+336##0080648","2004-01-11 21:47:55.0","2004-01-11 21:47:55.0",12
5468,,"+336##0075274","2018-01-18 04:54:46.0","2018-01-18 04:54:46.0",12
8486,,"+336##0973261","2004-03-11 12:28:23.0","2004-03-11 12:28:23.0",12
2919,,"+336##0780433","2013-05-09 09:12:10.0","2013-05-09 09:12:10.0",12
5937,,"+336##0865628","2010-11-02 15:25:08.0","2010-11-02 15:25:08.0",12
370,,"+336##0220221","1999-01-02 14:29:42.0","1999-01-02 14:29:42.0",12
3388,,"+336##0029872","2002-07-05 01:22:41.0","2002-07-05 01:22:41.0",12
6406,,"+336##0369192","2003-03-25 21:01:26.0","2003-03-25 21:01:26.0",12
839,,"+336##0939565","2018-11-17 21:23:55.0","2018-11-17 21:23:55.0",12
3857,,"+336##0563949","2003-11-20 22:30:11.0","2003-11-20 22:30:11.0",12
1308,,"+336##0274230","2011-11-17 23:29:18.0","2011-11-17 23:29:18.0",12
12911,,"+336##0868200","2003-02-12 23:21:22.0","2003-02-12 23:21:22.0",12
13380,,"+336##0495764","2008-05-23 20:30:49.0","2008-05-23 20:30:49.0",12
10831,,"+336##0881935","2005-02-09 19:51:26.0","2005-02-09 19:51:26.0",12
13849,,"+336##0043081","1999-08-11 23:31:12.0","1999-08-11 23:31:12.0",12
8282,,"+336##0720846","2023-10-18 21:08:07.0","2023-10-18 21:08:07.0",12
11300,,"+336##0039256","2002-03-02 19:31:31.0","2002-03-02 19:31:31.0",12
14318,,"+336##0980640","2002-01-12 20:17:05.0","2002-01-12 20:17:05.0",12
8751,,"+336##0267068","2009-01-19 06:06:59.0","2009-01-19 06:06:59.0",12
6202,,"+336##0774132","2018-05-23 07:35:38.0","2018-05-23 07:35:38.0",12
9220,,"+336##0736206","2014-02-26 15:33:36.0","2014-02-26 15:33:36.0",12
3653,,"+336##0895805","1998-01-02 19:44:51.0","1998-01-02 19:44:51.0",12
6671,,"+336##0953425","1997-10-23 15:10:32.0","1997-10-23 15:10:32.0",12
1104,,"+336##0298534","2019-07-02 06:33:59.0","2019-07-02 06:33:59.0",12
9689,,"+336##0123882","2016-01-22 14:21:29.0","2016-01-22 14:21:29.0",12
4122,,"+336##0690297","1998-09-22 03:29:45.0","1998-09-22 03:29:45.0",12
7140,,"+336##0125050","2015-08-18 03:04:48.0","2015-08-18 03:04:48.0",12
1573,,"+336##0953896","2002-08-23 10:27:42.0","2002-08-23 10:27:42.0",12
4591,,"+336##0277070","2000-07-02 09:45:33.0","2000-07-02 09:45:33.0",12
2042,,"+336##0899701","2005-11-13 13:07:16.0","2005-11-13 13:07:16.0",12
5060,,"+336##0465814","2010-10-01 18:31:44.0","2010-10-01 18:31:44.0",12
2511,,"+336##0933884","2011-05-05 09:48:08.0","2011-05-05 09:48:08.0",12
14114,,"+336##0396375","2010-11-02 13:57:55.0","2010-11-02 13:57:55.0",12
12034,,"+336##0482413","2019-09-09 18:44:48.0","2019-09-09 18:44:48.0",12
9485,,"+336##0915049","1999-01-16 05:38:41.0","1999-01-16 05:38:41.0",12
12503,,"+336##0374430","2016-07-11 23:48:04.0","2016-07-11 23:48:04.0",12
6936,,"+336##0733170","1999-02-17 04:14:45.0","1999-02-17 04:14:45.0",12
9954,,"+336##0982929","2013-06-05 08:16:48.0","2013-06-05 08:16:48.0",12
12972,,"+336##0586058","2001-10-03 08:58:55.0","2001-10-03 08:58:55.0",12
7405,,"+336##0696245","2012-04-17 20:24:11.0","2012-04-17 20:24:11.0",12
10423,,"+336##0100608","1999-06-06 19:24:21.0","1999-06-06 19:24:21.0",12
4856,,"+336##0360918","2004-08-23 18:50:57.0","2004-08-23 18:50:57.0",12
7874,,"+336##0634010","2018-08-02 12:22:47.0","2018-08-02 12:22:47.0",12
2307,,"+336##0283356","2005-07-17 08:04:20.0","2005-07-17 08:04:20.0",12
10892,,"+336##0113797","2018-08-16 06:59:50.0","2018-08-16 06:59:50.0",12
5325,,"+336##0490977","2023-08-03 16:41:18.0","2023-08-03 16:41:18.0",12
8343,,"+336##0237173","2015-06-06 06:21:03.0","2015-06-06 06:21:03.0",12
2776,,"+336##0934458","2020-04-22 01:46:50.0","2020-04-22 01:46:50.0",12
5794,,"+336##0169609","2006-08-19 05:39:04.0","2006-08-19 05:39:04.0",12
227,,"+336##0609461","2020-10-12 19:20:18.0","2020-10-12 19:20:18.0",12
3245,,"+336##0212861","2018-10-08 03:36:36.0","2018-10-08 03:36:36.0",12
696,,"+336##0171674","2007-06-05 12:07:01.0","2007-06-05 12:07:01.0",12
3714,,"+336##0916903","2004-06-14 12:12:19.0","2004-06-14 12:12:19.0",12
1165,,"+336##0949838","2023-05-18 03:57:42.0","2023-05-18 03:57:42.0",12
13237,,"+336##0958743","2011-02-02 20:18:46.0","2011-02-02 20:18:46.0",12
10688,,"+336##0872803","2011-03-21 04:05:54.0","2011-03-21 04:05:54.0",12
13706,,"+336##0102158","2020-06-10 03:19:17.0","2020-06-10 03:19:17.0",12
8139,,"+336##0410486","2003-08-26 20:39:56.0","2003-08-26 20:39:56.0",12
11157,,"+336##0023588","2008-02-20 01:35:18.0","2008-02-20 01:35:18.0",12
14175,,"+336##0378682","2003-02-15 04:50:34.0","2003-02-15 04:50:34.0",12
8608,,"+336##0890140","2016-02-13 21:12:17.0","2016-02-13 21:12:17.0",12
11626,,"+336##0624081","2023-10-12 07:36:30.0","2023-10-12 07:36:30.0",12
6059,,"+336##0729543","2018-05-20 13:24:56.0","2018-05-20 13:24:56.0",12
9077,,"+336##0664227","2013-09-26 04:52:17.0","2013-09-26 04:52:17.0",12
6528,,"+336##0186832","2020-05-17 04:22:03.0","2020-05-17 04:22:03.0",12
961,,"+336##0893716","2004-06-03 22:42:26.0","2004-06-03 22:42:26.0",12
9546,,"+336##0933304","2013-04-16 18:18:14.0","2013-04-16 18:18:14.0",12
3979,,"+336##0516834","2001-04-06 03:40:47.0","2001-04-06 03:40:47.0",12
6997,,"+336##0813644","2013-06-15 16:25:27.0","2013-06-15 16:25:27.0",12
1430,,"+336##0406381","2000-10-19 09:01:57.0","2000-10-19 09:01:57.0",12
4448,,"+336##0007500","2006-01-23 22:06:53.0","2006-01-23 22:06:53.0",12
1899,,"+336##0931155","2000-09-01 13:01:55.0","2000-09-01 13:01:55.0",12
2368,,"+336##0416154","2010-02-11 17:48:03.0","2010-02-11 17:48:03.0",12
13971,,"+336##0050279","2006-01-18 17:42:55.0","2006-01-18 17:42:55.0",12
11422,,"+336##0440880","2010-01-18 20:10:11.0","2010-01-18 20:10:11.0",12
14440,,"+336##0035098","2007-10-05 11:18:39.0","2007-10-05 11:18:39.0",12
11891,,"+336##0562004","2001-07-12 09:29:07.0","2001-07-12 09:29:07.0",12
9342,,"+336##0238525","2002-10-20 06:21:12.0","2002-10-20 06:21:12.0",12
12360,,"+336##0277994","2005-08-02 01:17:49.0","2005-08-02 01:17:49.0",12
6793,,"+336##0234728","2002-08-19 18:57:32.0","2002-08-19 18:57:32.0",12
4244,,"+336##0896778","1997-03-16 11:15:03.0","1997-03-16 11:15:03.0",12
12829,,"+336##0920651","2021-09-25 11:53:54.0","2021-09-25 11:53:54.0",12
7262,,"+336##0599861","2021-03-09 19:45:32.0","2021-03-09 19:45:32.0",12
10280,,"+336##0357374","2016-05-23 19:37:51.0","2016-05-23 19:37:51.0",12
4713,,"+336##0637193","2004-09-11 09:46:54.0","2004-09-11 09:46:54.0",12
5182,,"+336##0602094","2002-06-20 05:46:21.0","2002-06-20 05:46:21.0",12
8200,,"+336##0563733","2011-10-12 07:05:49.0","2011-10-12 07:05:49.0",12
2633,,"+336##0942414","1997-10-13 11:46:05.0","1997-10-13 11:46:05.0",12
3102,,"+336##0255493","2001-03-23 03:53:50.0","2001-03-23 03:53:50.0",12
553,,"+336##0165892","2013-05-09 08:24:44.0","2013-05-09 08:24:44.0",12
1022,,"+336##0666370","2005-04-27 23:12:37.0","2005-04-27 23:12:37.0",12
12625,,"+336##0132458","2011-07-11 17:23:14.0","2011-07-11 17:23:14.0",12
10076,,"+336##0211453","2021-06-09 22:53:32.0","2021-06-09 22:53:32.0",12
13094,,"+336##0396012","2001-07-22 17:46:38.0","2001-07-22 17:46:38.0",12
10545,,"+336##0660461","2015-05-24 02:20:51.0","2015-05-24 02:20:51.0",12
13563,,"+336##0314742","2004-03-16 21:49:11.0","2004-03-16 21:49:11.0",12
7996,,"+336##0187506","2005-08-10 09:35:54.0","2005-08-10 09:35:54.0",12
11014,,"+336##0522854","2002-03-05 07:55:08.0","2002-03-05 07:55:08.0",12
5447,,"+336##0403277","2017-03-13 10:45:02.0","2017-03-13 10:45:02.0",12
14032,,"+336##0297479","2015-10-01 11:38:56.0","2015-10-01 11:38:56.0",12
8465,,"+336##0801990","2021-04-12 16:45:16.0","2021-04-12 16:45:16.0",12
2898,,"+336##0361670","2012-09-23 11:21:45.0","2012-09-23 11:21:45.0",12
11483,,"+336##0250513","2002-05-14 17:34:01.0","2002-05-14 17:34:01.0",12
5916,,"+336##0536448","2023-06-15 07:41:16.0","2023-06-15 07:41:16.0",12
8934,,"+336##0816145","2005-02-18 15:25:08.0","2005-02-18 15:25:08.0",12
3367,,"+336##0770114","2016-06-21 17:33:41.0","2016-06-21 17:33:41.0",12
6385,,"+336##0171815","2019-05-24 21:14:46.0","2019-05-24 21:14:46.0",12
818,,"+336##0225688","2007-04-05 23:47:48.0","2007-04-05 23:47:48.0",12
3836,,"+336##0566933","2001-06-18 16:31:39.0","2001-06-18 16:31:39.0",12
6854,,"+336##0249724","2009-04-17 05:22:47.0","2009-04-17 05:22:47.0",12
4305,,"+336##0997256","2020-01-26 05:42:42.0","2020-01-26 05:42:42.0",12
1756,,"+336##0813112","2014-05-13 09:50:31.0","2014-05-13 09:50:31.0",12
2225,,"+336##0912574","2013-10-24 02:13:13.0","2013-10-24 02:13:13.0",12
13828,,"+336##0605192","2003-06-18 20:44:10.0","2003-06-18 20:44:10.0",12
11279,,"+336##0875042","2014-01-06 10:18:29.0","2014-01-06 10:18:29.0",12
14297,,"+336##0218944","2020-11-03 13:16:04.0","2020-11-03 13:16:04.0",12
8730,,"+336##0773372","2014-11-23 01:45:17.0","2014-11-23 01:45:17.0",12
9199,,"+336##0034447","2017-10-18 06:05:43.0","2017-10-18 06:05:43.0",12
12217,,"+336##0149135","2002-03-13 07:25:19.0","2002-03-13 07:25:19.0",12
9668,,"+336##0649099","2013-09-26 20:01:44.0","2013-09-26 20:01:44.0",12
4101,,"+336##0862566","2019-09-09 04:13:17.0","2019-09-09 04:13:17.0",12
12686,,"+336##0186832","2020-05-17 04:22:03.0","2020-05-17 04:22:03.0",12
7119,,"+336##0245696","2007-05-13 11:06:35.0","2007-05-13 11:06:35.0",12
10137,,"+336##0971242","2020-05-10 14:22:57.0","2020-05-10 14:22:57.0",12
4570,,"+336##0060181","2003-05-25 11:12:56.0","2003-05-25 11:12:56.0",12
7588,,"+336##0210502","1997-02-08 21:13:31.0","1997-02-08 21:13:31.0",12
2021,,"+336##0602973","2000-08-05 21:53:43.0","2000-08-05 21:53:43.0",12
5039,,"+336##0579790","2014-07-14 03:43:30.0","2014-07-14 03:43:30.0",12
2490,,"+336##0219103","2008-06-16 21:40:28.0","2008-06-16 21:40:28.0",12
5508,,"+336##0093108","2018-05-18 08:31:13.0","2018-05-18 08:31:13.0",12
2959,,"+336##0412397","2010-05-02 10:28:13.0","2010-05-02 10:28:13.0",12
410,,"+336##0698603","2008-02-11 03:32:49.0","2008-02-11 03:32:49.0",12
14562,,"+336##0471403","2019-07-15 14:55:23.0","2019-07-15 14:55:23.0",12
879,,"+336##0810062","2015-11-22 20:24:58.0","2015-11-22 20:24:58.0",12
12482,,"+336##0653176","2018-08-13 04:51:44.0","2018-08-13 04:51:44.0",12
9933,,"+336##0198949","2009-10-01 21:50:13.0","2009-10-01 21:50:13.0",12
12951,,"+336##0791618","2011-04-17 02:44:45.0","2011-04-17 02:44:45.0",12
10402,,"+336##0729780","2016-07-10 14:55:12.0","2016-07-10 14:55:12.0",12
13420,,"+336##0278745","2003-08-23 02:01:31.0","2003-08-23 02:01:31.0",12
7853,,"+336##0252690","2002-03-11 12:56:24.0","2002-03-11 12:56:24.0",12
10871,,"+336##0892705","2014-05-17 06:51:35.0","2014-05-17 06:51:35.0",12
5304,,"+336##0462316","2019-04-19 06:29:57.0","2019-04-19 06:29:57.0",12
8322,,"+336##0415490","2022-08-27 02:57:34.0","2022-08-27 02:57:34.0",12
2755,,"+336##0471104","2012-08-09 12:48:49.0","2012-08-09 12:48:49.0",12
11340,,"+336##0270433","2006-01-23 07:21:17.0","2006-01-23 07:21:17.0",12
5773,,"+336##0778427","2019-05-24 02:06:28.0","2019-05-24 02:06:28.0",12
8791,,"+336##0951022","2002-11-05 03:11:02.0","2002-11-05 03:11:02.0",12
3224,,"+336##0074607","2017-04-19 19:31:30.0","2017-04-19 19:31:30.0",12
6242,,"+336##0311105","1999-03-06 19:09:11.0","1999-03-06 19:09:11.0",12
675,,"+336##0704160","2020-05-03 02:34:13.0","2020-05-03 02:34:13.0",12
3693,,"+336##0807359","2013-07-17 01:11:27.0","2013-07-17 01:11:27.0",12
