"PART_ID","INDV_NAME","INDIV_FIRS_NAME","INDV_STTS_CD","CRTN_DTTM","UPDT_DTTM","EXEC_ID","BIRT_DT","BIRT_CITY","BIRT_CNTR","WRKL_NUM"
13920,"Name30962","FistName30962","Actif","2001-09-18 03:50:49.0","2001-09-18 03:50:49.0",12,"2005-06-10","Ville17","Pays1","NS000030962"
11371,"Name40634","FistName40634","Actif","2019-06-07 04:11:54.0","2019-06-07 04:11:54.0",12,"1965-10-26","Ville11","Pays2","NS000040634"
14389,"Name44867","FistName44867","Actif","1997-06-23 19:56:26.0","1997-06-23 19:56:26.0",12,"1940-08-20","Ville20","Pays1","NS000044867"
8822,"Name25621","FistName25621","Actif","2007-06-24 21:46:15.0","2007-06-24 21:46:15.0",12,"1980-04-12","Ville17","Pays1","NS000025621"
11840,"Name602","FistName602","Actif","1998-05-10 19:42:47.0","1998-05-10 19:42:47.0",12,"2007-03-21","Ville12","Pays1","NS000000602"
6273,"Name33757","FistName33757","Actif","2009-06-07 21:10:46.0","2009-06-07 21:10:46.0",12,"2011-04-22","Ville25","Pays1","NS000033757"
9291,"Name37936","FistName37936","Actif","2022-11-02 03:14:47.0","2022-11-02 03:14:47.0",12,"1959-01-05","Ville16","Pays4","NS000037936"
3724,"Name2902","FistName2902","Actif","2008-07-01 23:33:26.0","2008-07-01 23:33:26.0",12,"2001-09-11","Ville7","Pays2","NS000002902"
12309,"Name27808","FistName27808","Actif","2006-09-21 10:35:04.0","2006-09-21 10:35:04.0",12,"2011-06-05","Ville6","Pays1","NS000027808"
6742,"Name3397","FistName3397","Actif","2004-01-07 09:45:16.0","2004-01-07 09:45:16.0",12,"1942-06-04","Ville11","Pays2","NS000003397"
9760,"NameMedecin16","FirstNameMedecin16","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
4193,"Name14898","FistName14898","Actif","2008-07-15 18:36:32.0","2008-07-15 18:36:32.0",12,"1957-01-03","Ville13","Pays2","NS000014898"
7211,"Name26115","FistName26115","Actif","2013-09-20 14:49:27.0","2013-09-20 14:49:27.0",12,"1957-03-01","Ville15","Pays1","NS000026115"
1644,"Name21555","FistName21555","Actif","1997-08-24 19:24:53.0","1997-08-24 19:24:53.0",12,"1980-03-20","Ville17","Pays2","NS000021555"
4662,"Name26815","FistName26815","Actif","2004-04-10 18:11:18.0","2004-04-10 18:11:18.0",12,"2003-04-27","Ville6","Pays2","NS000026815"
7680,"Name49973","FistName49973","Actif","2021-11-08 23:31:40.0","2021-11-08 23:31:40.0",12,"1961-05-12","Ville3","Pays1","NS000049973"
2113,"Name49634","FistName49634","Actif","2004-07-19 17:05:53.0","2004-07-19 17:05:53.0",12,"1989-07-08","Ville14","Pays3","NS000049634"
5131,"Name39184","FistName39184","Actif","2017-02-25 06:01:06.0","2017-02-25 06:01:06.0",12,"1953-10-21","Ville8","Pays3","NS000039184"
2582,"Name14254","FistName14254","Actif","2019-11-27 04:48:42.0","2019-11-27 04:48:42.0",12,"1973-11-23","Ville5","Pays1","NS000014254"
33,"NameMedecin32","FirstNameMedecin32","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
14185,"Name39039","FistName39039","Actif","2000-04-17 11:45:04.0","2000-04-17 11:45:04.0",12,"2013-07-13","Ville5","Pays1","NS000039039"
502,"Name18230","FistName18230","Actif","2021-08-18 15:49:02.0","2021-08-18 15:49:02.0",12,"1979-07-26","Ville13","Pays2","NS000018230"
12105,"Name16710","FistName16710","Actif","2014-08-22 13:20:48.0","2014-08-22 13:20:48.0",12,"1987-02-08","Ville21","Pays3","NS000016710"
9556,"Name44999","FistName44999","Actif","2018-04-25 13:21:27.0","2018-04-25 13:21:27.0",12,"1981-05-22","Ville20","Pays2","NS000044999"
12574,"Name42077","FistName42077","Actif","2017-03-20 21:10:15.0","2017-03-20 21:10:15.0",12,"1998-01-18","Ville25","Pays5","NS000042077"
10025,"Name4290","FistName4290","Actif","2018-04-14 08:52:46.0","2018-04-14 08:52:46.0",12,"1968-09-27","Ville22","Pays2","NS000004290"
13043,"Name6156","FistName6156","Actif","2020-09-22 17:09:37.0","2020-09-22 17:09:37.0",12,"1976-06-03","Ville23","Pays3","NS000006156"
7476,"Name40546","FistName40546","Actif","2002-06-05 20:18:57.0","2002-06-05 20:18:57.0",12,"1959-08-18","Ville10","Pays2","NS000040546"
10494,"Name16507","FistName16507","Actif","2019-01-03 03:58:08.0","2019-01-03 03:58:08.0",12,"1935-03-20","Ville12","Pays1","NS000016507"
4927,"Name33817","FistName33817","Actif","2020-05-09 04:49:46.0","2020-05-09 04:49:46.0",12,"1931-01-04","Ville7","Pays3","NS000033817"
13512,"Name20110","FistName20110","Actif","2003-01-06 01:18:37.0","2003-01-06 01:18:37.0",12,"2016-07-17","Ville25","Pays2","NS000020110"
7945,"Name4012","FistName4012","Actif","2020-11-13 02:12:34.0","2020-11-13 02:12:34.0",12,"1932-02-23","Ville12","Pays1","NS000004012"
2378,"Name7299","FistName7299","Actif","2010-06-19 22:02:14.0","2010-06-19 22:02:14.0",12,"2009-11-26","Ville4","Pays2","NS000007299"
10963,"Name29829","FistName29829","Actif","1999-03-24 06:32:06.0","1999-03-24 06:32:06.0",12,"2011-05-13","Ville13","Pays2","NS000029829"
5396,"Name45743","FistName45743","Actif","2006-03-14 09:30:42.0","2006-03-14 09:30:42.0",12,"2002-02-04","Ville16","Pays2","NS000045743"
8414,"Name15508","FistName15508","Actif","2012-04-06 04:01:45.0","2012-04-06 04:01:45.0",12,"2016-04-23","Ville14","Pays3","NS000015508"
2847,"Name24035","FistName24035","Actif","2021-03-25 08:56:12.0","2021-03-25 08:56:12.0",12,"1962-09-09","Ville5","Pays1","NS000024035"
5865,"Name11409","FistName11409","Actif","1998-02-02 09:05:09.0","1998-02-02 09:05:09.0",12,"1971-08-07","Ville15","Pays2","NS000011409"
298,"Name9614","FistName9614","Actif","2000-07-12 10:24:13.0","2000-07-12 10:24:13.0",12,"1949-02-24","Ville8","Pays2","NS000009614"
3316,"Name42245","FistName42245","Actif","2019-09-11 10:45:57.0","2019-09-11 10:45:57.0",12,"2000-04-14","Ville19","Pays2","NS000042245"
6334,"Name37935","FistName37935","Actif","1999-10-18 23:20:22.0","1999-10-18 23:20:22.0",12,"1956-05-13","Ville25","Pays1","NS000037935"
767,"Name30510","FistName30510","Actif","2022-05-08 16:05:16.0","2022-05-08 16:05:16.0",12,"1979-04-21","Ville21","Pays2","NS000030510"
3785,"Name4369","FistName4369","Actif","2020-09-06 05:57:09.0","2020-09-06 05:57:09.0",12,"1979-01-15","Ville15","Pays2","NS000004369"
1236,"NameMedecin41","FirstNameMedecin41","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
13308,"Name13662","FistName13662","Actif","2003-04-15 14:16:30.0","2003-04-15 14:16:30.0",12,"1942-08-23","Ville21","Pays1",
10759,"Name24018","FistName24018","Actif","2023-11-09 10:32:35.0","2023-11-09 10:32:35.0",12,"1958-06-05","Ville6","Pays3","NS000024018"
13777,"Name27347","FistName27347","Actif","2021-07-14 07:12:31.0","2021-07-14 07:12:31.0",12,"1936-04-18","Ville16","Pays4","NS000027347"
8210,"Name10352","FistName10352","Actif","2018-08-22 05:51:09.0","2018-08-22 05:51:09.0",12,"1957-10-15","Ville24","Pays1","NS000010352"
11228,"Name37249","FistName37249","Actif","2008-11-26 05:02:59.0","2008-11-26 05:02:59.0",12,"1999-03-20","Ville10","Pays3","NS000037249"
14246,"Name40381","FistName40381","Actif","2011-07-11 03:01:38.0","2011-07-11 03:01:38.0",12,"1989-04-20","Ville25","Pays2","NS000040381"
8679,"Name22115","FistName22115","Actif","1998-03-27 22:41:42.0","1998-03-27 22:41:42.0",12,"1998-06-11","Ville11","Pays1","NS000022115"
11697,"Name49317","FistName49317","Actif","2014-08-04 20:10:16.0","2014-08-04 20:10:16.0",12,"1995-10-08","Ville15","Pays4","NS000049317"
6130,"Name25192","FistName25192","Actif","2008-07-14 18:49:01.0","2008-07-14 18:49:01.0",12,"1958-04-15","Ville21","Pays3","NS000025192"
9148,"Name33698","FistName33698","Actif","2010-10-26 14:47:37.0","2010-10-26 14:47:37.0",12,"2015-03-14","Ville23","Pays2","NS000033698"
3581,"NameMedecin76","FirstNameMedecin76","Actif","2015-08-02 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
12166,"Name19760","FistName19760","Actif","2016-09-19 05:04:11.0","2016-09-19 05:04:11.0",12,"1935-05-02","Ville12","Pays2","NS000019760"
6599,"NameMedecin29","FirstNameMedecin29","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
1032,"Name42339","FistName42339","Actif","2020-05-10 20:31:14.0","2020-05-10 20:31:14.0",12,"2000-10-19","Ville16","Pays1","NS000042339"
9617,"Name46318","FistName46318","Actif","2022-07-21 21:17:47.0","2022-07-21 21:17:47.0",12,"1940-11-21","Ville17","Pays3","NS000046318"
4050,"Name11490","FistName11490","Actif","2011-06-24 22:38:55.0","2011-06-24 22:38:55.0",12,"2006-09-08","Ville24","Pays2","NS000011490"
7068,"Name19683","FistName19683","Actif","2014-06-10 04:58:48.0","2014-06-10 04:58:48.0",12,"1998-03-04","Ville15","Pays2","NS000019683"
1501,"Name12656","FistName12656","Actif","2021-08-10 20:22:39.0","2021-08-10 20:22:39.0",12,"1934-05-25","Ville13","Pays1","NS000012656"
4519,"Name23765","FistName23765","Actif","2015-03-13 10:33:02.0","2015-03-13 10:33:02.0",12,"1968-08-06","Ville20","Pays3","NS000023765"
1970,"Name41107","FistName41107","Actif","2008-02-01 14:47:39.0","2008-02-01 14:47:39.0",12,"1948-09-10","Ville21","Pays1","NS000041107"
4988,"Name35074","FistName35074","Actif","2020-06-07 12:45:13.0","2020-06-07 12:45:13.0",12,"1986-10-15","Ville22","Pays1","NS000035074"
2439,"Name9476","FistName9476","Actif","2015-09-23 10:18:50.0","2015-09-23 10:18:50.0",12,"1963-03-27","Ville13","Pays2","NS000009476"
14042,"Name34578","FistName34578","Actif","2021-08-10 23:49:46.0","2021-08-10 23:49:46.0",12,"1982-01-26","Ville7","Pays1","NS000034578"
14511,"Name47903","FistName47903","Actif","2023-11-09 08:24:03.0","2023-11-09 08:24:03.0",12,"1982-11-26","Ville14","Pays2","NS000047903"
11962,"Name7903","FistName7903","Actif","2003-03-11 07:36:39.0","2003-03-11 07:36:39.0",12,"1994-07-14","Ville12","Pays2","NS000007903"
9413,"Name41135","FistName41135","Actif","1997-05-26 10:57:02.0","1997-05-26 10:57:02.0",12,"1966-07-12","Ville6","Pays2","NS000041135"
12431,"Name34390","FistName34390","Actif","2018-06-15 08:35:59.0","2018-06-15 08:35:59.0",12,"1999-10-23","Ville14","Pays1","NS000034390"
6864,"Name9336","FistName9336","Actif","2021-07-08 05:07:51.0","2021-07-08 05:07:51.0",12,"1962-09-24","Ville7","Pays4","NS000009336"
9882,"Name983","FistName983","Actif","2014-09-04 22:27:21.0","2014-09-04 22:27:21.0",12,"1941-01-06","Ville6","Pays2","NS000000983"
12900,"Name2347","FistName2347","Actif","2022-04-06 13:07:10.0","2022-04-06 13:07:10.0",12,"1938-05-16","Ville11","Pays2","NS000002347"
7333,"Name32786","FistName32786","Actif","2003-05-16 14:21:18.0","2003-05-16 14:21:18.0",12,"1933-01-18","Ville5","Pays2","NS000032786"
10351,"Name13037","FistName13037","Actif","2016-05-13 17:48:56.0","2016-05-13 17:48:56.0",12,"1955-08-19","Ville20","Pays1","NS000013037"
4784,"Name30249","FistName30249","Actif","2007-06-13 14:47:32.0","2007-06-13 14:47:32.0",12,"1972-02-10","Ville2","Pays1","NS000030249"
7802,"Name622","FistName622","Actif","2002-09-16 18:37:54.0","2002-09-16 18:37:54.0",12,"1998-04-17","Ville18","Pays1","NS000000622"
2235,"Name879","FistName879","Actif","2008-01-13 17:14:06.0","2008-01-13 17:14:06.0",12,"1992-01-11","Ville18","Pays2","NS000000879"
10820,"Name25908","FistName25908","Actif","1998-04-10 21:12:31.0","1998-04-10 21:12:31.0",12,"1954-01-15","Ville10","Pays1","NS000025908"
5253,"Name42090","FistName42090","Actif","2006-09-05 22:14:19.0","2006-09-05 22:14:19.0",12,"1935-08-09","Ville13","Pays3","NS000042090"
8271,"Name11912","FistName11912","Actif","2019-02-12 20:58:18.0","2019-02-12 20:58:18.0",12,"1941-06-21","Ville12","Pays1","NS000011912"
2704,"Name19278","FistName19278","Actif","2023-10-24 21:46:34.0","2023-10-24 21:46:34.0",12,"1958-08-19","Ville3","Pays2","NS000019278"
5722,"Name3422","FistName3422","Actif","2023-08-27 22:54:21.0","2023-08-27 22:54:21.0",12,"1964-02-02","Ville5","Pays1","NS000003422"
155,"Name2193","FistName2193","Actif","2000-11-15 17:14:54.0","2000-11-15 17:14:54.0",12,"1980-08-25","Ville1","Pays2","NS000002193"
3173,"Name36584","FistName36584","Actif","2023-09-18 13:35:26.0","2023-09-18 13:35:26.0",12,"1966-07-01","Ville10","Pays2","NS000036584"
624,"Name23557","FistName23557","Actif","2020-03-13 23:53:40.0","2020-03-13 23:53:40.0",12,"2012-07-15","Ville24","Pays2","NS000023557"
3642,"Name910","FistName910","Actif","2007-04-10 21:34:57.0","2007-04-10 21:34:57.0",12,"1976-06-11","Ville20","Pays3","NS000000910"
1093,"Name45315","FistName45315","Actif","2008-10-11 12:57:22.0","2008-10-11 12:57:22.0",12,"2012-01-10","Ville17","Pays1","NS000045315"
12696,"Name48852","FistName48852","Actif","2006-11-11 12:25:53.0","2006-11-11 12:25:53.0",12,"1982-09-05","Ville13","Pays3","NS000048852"
13165,"Name9585","FistName9585","Actif","2012-06-26 11:41:05.0","2012-06-26 11:41:05.0",12,"1981-04-09","Ville9","Pays2","NS000009585"
10616,"Name19909","FistName19909","Actif","2000-04-18 11:41:24.0","2000-04-18 11:41:24.0",12,"1967-08-24","Ville17","Pays2","NS000019909"
13634,"Name23372","FistName23372","Actif","1997-02-13 16:08:24.0","1997-02-13 16:08:24.0",12,"1950-02-10","Ville22","Pays1","NS000023372"
8067,"Name7047","FistName7047","Actif","2011-01-13 11:38:02.0","2011-01-13 11:38:02.0",12,"1942-03-17","Ville14","Pays3","NS000007047"
11085,"Name33114","FistName33114","Actif","1997-08-15 17:15:02.0","1997-08-15 17:15:02.0",12,"1951-06-11","Ville2","Pays2","NS000033114"
5518,"Name48955","FistName48955","Actif","2022-03-03 13:28:13.0","2022-03-03 13:28:13.0",12,"1987-02-27","Ville3","Pays4","NS000048955"
14103,"Name36215","FistName36215","Actif","2015-02-24 18:09:49.0","2015-02-24 18:09:49.0",12,"1988-01-16","Ville4","Pays1","NS000036215"
8536,"Name18559","FistName18559","Actif","2006-04-03 14:04:40.0","2006-04-03 14:04:40.0",12,"1953-04-01","Ville19","Pays4","NS000018559"
11554,"Name45761","FistName45761","Actif","2020-06-09 07:14:06.0","2020-06-09 07:14:06.0",12,"1950-07-17","Ville23","Pays4","NS000045761"
5987,"Name17692","FistName17692","Actif","2008-03-03 23:55:30.0","2008-03-03 23:55:30.0",12,"1956-01-10","Ville4","Pays3","NS000017692"
9005,"Name30418","FistName30418","Actif","2009-07-15 20:54:38.0","2009-07-15 20:54:38.0",12,"1958-10-24","Ville15","Pays1","NS000030418"
3438,"Name47334","FistName47334","Actif","2014-02-23 10:26:29.0","2014-02-23 10:26:29.0",12,"1999-01-20","Ville24","Pays1","NS000047334"
6456,"Name44150","FistName44150","Actif","2023-09-05 22:22:30.0","2023-09-05 22:22:30.0",12,"1955-01-23","Ville15","Pays2","NS000044150"
889,"Name35820","FistName35820","Actif","2017-11-23 14:38:40.0","2017-11-23 14:38:40.0",12,"1990-11-21","Ville17","Pays2","NS000035820"
9474,"Name43110","FistName43110","Actif","2012-07-17 22:24:18.0","2012-07-17 22:24:18.0",12,"1977-04-08","Ville20","Pays3","NS000043110"
3907,"Name7693","FistName7693","Actif","2015-07-25 04:23:43.0","2015-07-25 04:23:43.0",12,"1976-09-22","Ville3","Pays4","NS000007693"
6925,"Name11892","FistName11892","Actif","2005-07-11 07:48:19.0","2005-07-11 07:48:19.0",12,"2011-09-04","Ville5","Pays2","NS000011892"
1358,"Name3376","FistName3376","Actif","2000-01-27 06:52:45.0","2000-01-27 06:52:45.0",12,"1941-03-27","Ville24","Pays4","NS000003376"
4376,"Name19759","FistName19759","Actif","2000-05-01 22:21:08.0","2000-05-01 22:21:08.0",12,"1972-03-06","Ville14","Pays1","NS000019759"
1827,"Name33189","FistName33189","Actif","2022-08-24 06:20:30.0","2022-08-24 06:20:30.0",12,"1936-03-04","Ville10","Pays1","NS000033189"
2296,"Name3226","FistName3226","Actif","2006-11-04 08:50:26.0","2006-11-04 08:50:26.0",12,"1984-08-04","Ville16","Pays4","NS000003226"
13899,"Name30563","FistName30563","Actif","2014-07-14 13:02:44.0","2014-07-14 13:02:44.0",12,"2017-02-21","Ville22","Pays4","NS000030563"
11350,"Name40114","FistName40114","Actif","2005-10-09 13:59:20.0","2005-10-09 13:59:20.0",12,"1992-10-19","Ville21","Pays3","NS000040114"
14368,"Name44358","FistName44358","Actif","2006-09-11 23:23:06.0","2006-09-11 23:23:06.0",12,"1957-06-03","Ville18","Pays4","NS000044358"
11819,"NameMedecin92","FirstNameMedecin92","Actif","2019-06-02 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
9270,"Name37213","FistName37213","Actif","1999-05-11 08:17:33.0","1999-05-11 08:17:33.0",12,"1947-07-17","Ville3","Pays2","NS000037213"
12288,"Name26855","FistName26855","Actif","2005-10-07 19:40:52.0","2005-10-07 19:40:52.0",12,"2012-02-09","Ville22","Pays2","NS000026855"
6721,"Name2718","FistName2718","Actif","2008-08-26 22:09:27.0","2008-08-26 22:09:27.0",12,"2016-09-11","Ville12","Pays2","NS000002718"
9739,"Name49847","FistName49847","Actif","1997-06-11 01:22:19.0","1997-06-11 01:22:19.0",12,"2017-05-19","Ville10","Pays3","NS000049847"
12757,"NameMedecin43","FirstNameMedecin43","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
7190,"Name24705","FistName24705","Actif","2006-11-25 22:02:16.0","2006-11-25 22:02:16.0",12,"1971-05-04","Ville11","Pays2","NS000024705"
10208,"Name9100","FistName9100","Actif","2001-04-07 05:34:41.0","2001-04-07 05:34:41.0",12,"1940-08-20","Ville7","Pays1","NS000009100"
4641,"Name26351","FistName26351","Actif","2017-05-16 12:47:30.0","2017-05-16 12:47:30.0",12,"1966-03-14","Ville10","Pays1","NS000026351"
7659,"Name48879","FistName48879","Actif","2003-06-19 02:22:30.0","2003-06-19 02:22:30.0",12,"1984-09-26","Ville8","Pays2","NS000048879"
2092,"Name48627","FistName48627","Actif","2007-03-23 07:15:32.0","2007-03-23 07:15:32.0",12,"1990-08-11","Ville9","Pays1","NS000048627"
5110,"Name38389","FistName38389","Actif","2007-09-23 11:56:49.0","2007-09-23 11:56:49.0",12,"2001-05-17","Ville1","Pays1","NS000038389"
8128,"Name8562","FistName8562","Actif","1998-06-27 06:16:23.0","1998-06-27 06:16:23.0",12,"1949-10-04","Ville16","Pays2","NS000008562"
2561,"Name13432","FistName13432","Actif","1999-03-19 01:09:41.0","1999-03-19 01:09:41.0",12,"1931-11-26","Ville14","Pays2","NS000013432"
5579,"NameMedecin17","FirstNameMedecin17","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
12,"NameMedecin11","FirstNameMedecin11","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
3030,"Name30523","FistName30523","Actif","2007-01-14 06:14:47.0","2007-01-14 06:14:47.0",12,"1983-03-22","Ville19","Pays1","NS000030523"
481,"Name17160","FistName17160","Actif","2009-04-16 02:26:39.0","2009-04-16 02:26:39.0",12,"1962-07-02","Ville3","Pays1","NS000017160"
3499,"Name49602","FistName49602","Actif","2002-05-04 01:56:43.0","2002-05-04 01:56:43.0",12,"1976-07-05","Ville5","Pays3","NS000049602"
950,"Name38852","FistName38852","Actif","2020-04-19 02:07:28.0","2020-04-19 02:07:28.0",12,"1996-08-26","Ville24","Pays3","NS000038852"
12553,"Name41210","FistName41210","Actif","2020-07-06 01:23:13.0","2020-07-06 01:23:13.0",12,"1954-10-08","Ville11","Pays1","NS000041210"
10004,"Name3771","FistName3771","Actif","2014-03-02 04:01:19.0","2014-03-02 04:01:19.0",12,"2007-11-03","Ville5","Pays1","NS000003771"
13022,"Name5545","FistName5545","Actif","1998-11-18 03:04:26.0","1998-11-18 03:04:26.0",12,"2000-02-21","Ville16","Pays2","NS000005545"
10473,"Name16029","FistName16029","Actif","2009-08-07 15:41:36.0","2009-08-07 15:41:36.0",12,"1930-09-18","Ville19","Pays1","NS000016029"
13491,"Name19471","FistName19471","Actif","2014-07-04 13:51:41.0","2014-07-04 13:51:41.0",12,"1937-06-11","Ville3","Pays2","NS000019471"
7924,"Name3629","FistName3629","Actif","2010-11-17 05:42:56.0","2010-11-17 05:42:56.0",12,"1969-10-04","Ville14","Pays3","NS000003629"
10942,"Name29384","FistName29384","Actif","2004-07-24 20:03:52.0","2004-07-24 20:03:52.0",12,"1998-07-08","Ville18","Pays1","NS000029384"
5375,"Name45340","FistName45340","Actif","2003-04-26 22:53:29.0","2003-04-26 22:53:29.0",12,"1953-01-24","Ville19","Pays1","NS000045340"
13960,"Name32540","FistName32540","Actif","2023-04-11 21:33:10.0","2023-04-11 21:33:10.0",12,"1947-06-12","Ville23","Pays1","NS000032540"
8393,"Name14901","FistName14901","Actif","2023-06-04 13:22:35.0","2023-06-04 13:22:35.0",12,"1949-07-11","Ville5","Pays1","NS000014901"
11411,"Name41778","FistName41778","Actif","2014-06-14 11:09:17.0","2014-06-14 11:09:17.0",12,"1954-08-24","Ville15","Pays4","NS000041778"
5844,"Name10337","FistName10337","Actif","2013-10-02 17:32:40.0","2013-10-02 17:32:40.0",12,"1996-09-21","Ville14","Pays4","NS000010337"
8862,"Name26676","FistName26676","Actif","2023-04-23 12:27:50.0","2023-04-23 12:27:50.0",12,"1930-08-14","Ville24","Pays2","NS000026676"
3295,"Name41362","FistName41362","Actif","2016-10-02 18:32:14.0","2016-10-02 18:32:14.0",12,"1974-04-06","Ville10","Pays2","NS000041362"
6313,"Name36579","FistName36579","Actif","2009-03-04 15:15:45.0","2009-03-04 15:15:45.0",12,"1956-05-02","Ville24","Pays2","NS000036579"
746,"Name29698","FistName29698","Actif","2003-04-17 11:40:15.0","2003-04-17 11:40:15.0",12,"1958-08-01","Ville8","Pays2","NS000029698"
9331,"Name38825","FistName38825","Actif","2009-09-14 12:18:28.0","2009-09-14 12:18:28.0",12,"2015-04-25","Ville9","Pays2","NS000038825"
3764,"Name3741","FistName3741","Actif","2007-05-05 10:46:29.0","2007-05-05 10:46:29.0",12,"2010-05-11","Ville5","Pays2","NS000003741"
6782,"Name5269","FistName5269","Actif","2005-01-02 05:24:27.0","2005-01-02 05:24:27.0",12,"1956-01-14","Ville21","Pays1","NS000005269"
1215,"NameMedecin20","FirstNameMedecin20","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
4233,"Name16103","FistName16103","Actif","2017-04-18 17:20:07.0","2017-04-18 17:20:07.0",12,"2017-08-09","Ville17","Pays2","NS000016103"
1684,"Name24318","FistName24318","Actif","2001-04-19 22:15:55.0","2001-04-19 22:15:55.0",12,"1935-09-17","Ville7","Pays1","NS000024318"
2153,"NameMedecin37","FirstNameMedecin37","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
13756,"Name26754","FistName26754","Actif","2015-11-13 14:22:16.0","2015-11-13 14:22:16.0",12,"1988-03-01","Ville7","Pays3","NS000026754"
11207,"Name36730","FistName36730","Actif","2021-10-13 23:17:28.0","2021-10-13 23:17:28.0",12,"1938-01-09","Ville8","Pays1","NS000036730"
14225,"Name39959","FistName39959","Actif","2006-08-21 19:53:31.0","2006-08-21 19:53:31.0",12,"1937-10-26","Ville20","Pays1","NS000039959"
11676,"Name48925","FistName48925","Actif","2007-01-11 02:51:20.0","2007-01-11 02:51:20.0",12,"1934-08-05","Ville6","Pays1","NS000048925"
9127,"Name33093","FistName33093","Actif","2013-04-07 19:14:31.0","2013-04-07 19:14:31.0",12,"2000-06-04","Ville23","Pays2","NS000033093"
12145,"Name18794","FistName18794","Actif","2011-07-21 23:22:15.0","2011-07-21 23:22:15.0",12,"1985-04-21","Ville13","Pays1","NS000018794"
6578,"NameMedecin8","FirstNameMedecin8","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
9596,"Name45841","FistName45841","Actif","1999-02-22 07:33:02.0","1999-02-22 07:33:02.0",12,"1989-07-16","Ville23","Pays3","NS000045841"
4029,"Name11095","FistName11095","Actif","2003-03-19 20:23:20.0","2003-03-19 20:23:20.0",12,"1935-08-26","Ville9","Pays2","NS000011095"
12614,"Name44160","FistName44160","Actif","2020-07-14 17:11:37.0","2020-07-14 17:11:37.0",12,"1932-03-25","Ville4","Pays1","NS000044160"
7047,"Name18824","FistName18824","Actif","1998-03-02 03:57:31.0","1998-03-02 03:57:31.0",12,"1999-04-16","Ville2","Pays1","NS000018824"
10065,"Name5348","FistName5348","Actif","2006-01-11 06:50:13.0","2006-01-11 06:50:13.0",12,"1943-04-25","Ville21","Pays1","NS000005348"
4498,"Name23283","FistName23283","Actif","2022-07-15 02:41:28.0","2022-07-15 02:41:28.0",12,"2016-09-19","Ville10","Pays1","NS000023283"
7516,"Name42124","FistName42124","Actif","2015-01-07 09:22:23.0","2015-01-07 09:22:23.0",12,"2013-01-04","Ville3","Pays5","NS000042124"
1949,"Name40033","FistName40033","Actif","2015-08-17 12:32:42.0","2015-08-17 12:32:42.0",12,"1956-10-04","Ville4","Pays1","NS000040033"
4967,"Name34738","FistName34738","Actif","2007-03-09 21:21:09.0","2007-03-09 21:21:09.0",12,"1935-05-02","Ville8","Pays1","NS000034738"
7985,"Name5135","FistName5135","Actif","2016-04-21 20:43:15.0","2016-04-21 20:43:15.0",12,"1954-03-27","Ville17","Pays4","NS000005135"
2418,"Name8828","FistName8828","Actif","1999-03-21 04:02:10.0","1999-03-21 04:02:10.0",12,"1966-10-03","Ville14","Pays1","NS000008828"
5436,"Name46730","FistName46730","Actif","2018-03-05 15:40:35.0","2018-03-05 15:40:35.0",12,"1998-03-21","Ville7","Pays2","NS000046730"
2887,"Name25411","FistName25411","Actif","2014-04-23 03:09:11.0","2014-04-23 03:09:11.0",12,"1980-02-06","Ville24","Pays1","NS000025411"
338,"Name10945","FistName10945","Actif","2014-04-05 10:08:05.0","2014-04-05 10:08:05.0",12,"2016-09-03","Ville9","Pays1","NS000010945"
14490,"Name47354","FistName47354","Actif","2014-06-23 13:04:35.0","2014-06-23 13:04:35.0",12,"1978-02-14","Ville23","Pays2","NS000047354"
807,"Name32273","FistName32273","Actif","2001-07-21 12:42:45.0","2001-07-21 12:42:45.0",12,"2004-04-04","Ville20","Pays2","NS000032273"
12410,"Name33062","FistName33062","Actif","2008-02-17 17:19:51.0","2008-02-17 17:19:51.0",12,"1938-05-04","Ville11","Pays1","NS000033062"
9861,"Name413","FistName413","Actif","1999-02-13 04:02:20.0","1999-02-13 04:02:20.0",12,"2015-04-27","Ville10","Pays2","NS000000413"
12879,"Name1787","FistName1787","Actif","2000-01-16 16:10:02.0","2000-01-16 16:10:02.0",12,"1998-03-19","Ville1","Pays3","NS000001787"
10330,"Name12447","FistName12447","Actif","2010-05-23 02:30:04.0","2010-05-23 02:30:04.0",12,"1943-06-19","Ville16","Pays1","NS000012447"
13348,"Name14885","FistName14885","Actif","2020-05-16 06:22:51.0","2020-05-16 06:22:51.0",12,"1990-03-25","Ville21","Pays2","NS000014885"
