"PART_ID","STRT_NUM","STRT_DSC","COMP_STRT","POST_CD","CITY_NAME","CNTR_NAME","STRT_VALD_DTTM","END_VALD_DTTM","EXEC_ID"
11282,"34","NomVoie4038526",,"#1788","Ville7","Pays1","2018-04-17 01:54:03.0","2018-04-17 01:54:03.0",12
14300,"29","NomVoie1742336",,"#6938","Ville15","Pays4","2017-09-26 03:48:07.0","2017-09-26 03:48:07.0",12
8733,"40","NomVoie3823405",,"#1533","Ville20","Pays1","2008-02-20 04:23:31.0","2008-02-20 04:23:31.0",12
6184,"67","NomVoie7128616",,"#9387","Ville25","Pays1","2012-03-17 07:16:21.0","2012-03-17 07:16:21.0",12
9202,"8","NomVoie2235345",,"#6053","Ville5","Pays2","2007-10-05 16:17:55.0","2007-10-05 16:17:55.0",12
3635,"1","NomVoie81784",,"#6595","Ville6","Pays2","2001-07-15 05:03:19.0","2001-07-15 05:03:19.0",12
12220,"96","NomVoie5423115",,"#2290","Ville7","Pays3","2015-08-17 06:28:14.0","2015-08-17 06:28:14.0",12
1086,"79","NomVoie5645103",,"#8461","Ville11","Pays1","1997-08-04 20:02:54.0","1997-08-04 20:02:54.0",12
9671,"21","NomVoie6747998",,"#6627","Ville24","Pays2","1998-10-07 13:39:31.0","1998-10-07 13:39:31.0",12
4104,"65","NomVoie6112787",,"#1727","Ville18","Pays2","2007-09-23 02:51:29.0","2007-09-23 02:51:29.0",12
7122,"76","NomVoie4622036",,"#1045","Ville9","Pays2","1997-07-11 04:39:53.0","1997-07-11 04:39:53.0",12
1555,"36","NomVoie1816116",,"#9383","Ville1","Pays1","2013-10-06 21:41:55.0","2013-10-06 21:41:55.0",12
4573,"80","NomVoie524954",,"#2190","Ville11","Pays1","2010-01-05 08:18:16.0","2010-01-05 08:18:16.0",12
2024,"58","NomVoie8944120",,"#8534","Ville25","Pays4","2017-10-22 07:56:25.0","2017-10-22 07:56:25.0",12
5042,"79","NomVoie8136585",,"#1026","Ville20","Pays2","2012-01-02 22:56:51.0","2012-01-02 22:56:51.0",12
2493,"57","NomVoie7511338",,"#6392","Ville8","Pays2","2012-07-20 19:33:37.0","2012-07-20 19:33:37.0",12
14096,"92","NomVoie7236023",,"#2631","Ville8","Pays1","2020-03-05 05:25:32.0","2020-03-05 05:25:32.0",12
14565,"17","NomVoie1249601",,"#2450","Ville8","Pays3","2016-03-19 04:52:26.0","2016-03-19 04:52:26.0",12
12016,"12","NomVoie1211119",,"#0128","Ville15","Pays2","2006-10-04 16:24:13.0","2006-10-04 16:24:13.0",12
9467,"82","NomVoie8942909",,"#7863","Ville20","Pays3","2011-07-27 08:32:29.0","2011-07-27 08:32:29.0",12
12485,"78","NomVoie637309",,"#2694","Ville18","Pays2","2003-01-07 05:37:05.0","2003-01-07 05:37:05.0",12
6918,"24","NomVoie3311635",,"#0724","Ville20","Pays2","2009-04-21 02:10:35.0","2009-04-21 02:10:35.0",12
9936,"99","NomVoie702222",,"#2085","Ville12","Pays4","2013-03-24 21:54:58.0","2013-03-24 21:54:58.0",12
12954,"13","NomVoie583807",,"#2925","Ville25","Pays4","1998-10-17 14:39:36.0","1998-10-17 14:39:36.0",12
7387,"29","NomVoie6136312",,"#9761","Ville21","Pays1","2006-03-22 10:09:40.0","2006-03-22 10:09:40.0",12
10405,"9","NomVoie8114236",,"#0693","Ville1","Pays1","2019-02-18 15:16:49.0","2019-02-18 15:16:49.0",12
4838,"57","NomVoie6631531",,"#7446","Ville24","Pays3","2013-03-18 10:36:12.0","2013-03-18 10:36:12.0",12
7856,"7","NomVoie621797",,"#4497","Ville21","Pays2","2002-01-09 10:34:30.0","2002-01-09 10:34:30.0",12
2289,"76","NomVoie502953",,"#3437","Ville7","Pays5","1997-11-05 16:37:21.0","1997-11-05 16:37:21.0",12
10874,"32","NomVoie5627502",,"#5914","Ville12","Pays1","2007-08-13 04:02:34.0","2007-08-13 04:02:34.0",12
5307,"2","NomVoie3643539",,"#2008","Ville2","Pays3","1999-02-12 04:34:16.0","1999-02-12 04:34:16.0",12
8325,"98","NomVoie5213185",,"#7316","Ville22","Pays3","2014-11-01 05:46:01.0","2014-11-01 05:46:01.0",12
2758,"92","NomVoie9721423",,"#2128","Ville3","Pays3","2007-07-17 12:22:56.0","2007-07-17 12:22:56.0",12
5776,"89","NomVoie446159",,"#3165","Ville12","Pays1","2000-03-19 01:15:57.0","2000-03-19 01:15:57.0",12
209,"0","NomVoie424849",,"#6152","Ville7","Pays1","2005-09-27 02:28:15.0","2005-09-27 02:28:15.0",12
3227,"31","NomVoie238788",,"#7074","Ville11","Pays1","2005-10-22 11:58:33.0","2005-10-22 11:58:33.0",12
678,"37","NomVoie226592",,"#3846","Ville16","Pays2","2013-09-15 17:37:35.0","2013-09-15 17:37:35.0",12
3696,"32","NomVoie442117",,"#8246","Ville11","Pays3","2002-02-19 14:09:55.0","2002-02-19 14:09:55.0",12
1147,"48","NomVoie347821",,"#3170","Ville23","Pays2","2021-01-22 03:56:47.0","2021-01-22 03:56:47.0",12
13219,"76","NomVoie6411036",,"#2930","Ville12","Pays1","2020-10-26 17:58:50.0","2020-10-26 17:58:50.0",12
10670,"78","NomVoie1221571",,"#2648","Ville24","Pays1","2018-03-27 06:07:17.0","2018-03-27 06:07:17.0",12
13688,"74","NomVoie1324943",,"#3991","Ville12","Pays1","2013-11-20 02:11:37.0","2013-11-20 02:11:37.0",12
8121,"96","NomVoie958445",,"#4985","Ville24","Pays1","2011-06-27 07:10:26.0","2011-06-27 07:10:26.0",12
11139,"65","NomVoie834729",,"#3975","Ville15","Pays2","1997-07-04 23:32:51.0","1997-07-04 23:32:51.0",12
14157,"12","NomVoie9738002",,"#1242","Ville9","Pays1","1997-03-27 12:33:41.0","1997-03-27 12:33:41.0",12
8590,"88","NomVoie4619930",,"#0961","Ville10","Pays3","2001-02-14 20:02:38.0","2001-02-14 20:02:38.0",12
11608,"88","NomVoie2547225",,"#7371","Ville9","Pays2","2016-03-09 20:18:55.0","2016-03-09 20:18:55.0",12
6041,"3","NomVoie4920413",,"#5988","Ville8","Pays3","2020-10-05 08:48:57.0","2020-10-05 08:48:57.0",12
9059,"82","NomVoie2931707",,"#0783","Ville24","Pays2","2001-07-05 07:05:44.0","2001-07-05 07:05:44.0",12
3492,"23","NomVoie449392",,"#2911","Ville25","Pays3","1997-01-25 20:29:27.0","1997-01-25 20:29:27.0",12
6510,"1","NomVoie5747177",,"#2411","Ville16","Pays1","2019-10-17 09:05:55.0","2019-10-17 09:05:55.0",12
943,"66","NomVoie438684",,"#5992","Ville8","Pays1","2006-04-07 04:58:37.0","2006-04-07 04:58:37.0",12
9528,"77","NomVoie7644467",,"#3782","Ville11","Pays3","2001-02-10 20:41:40.0","2001-02-10 20:41:40.0",12
3961,"96","NomVoie579371",,"#5454","Ville20","Pays1","2021-07-24 05:57:52.0","2021-07-24 05:57:52.0",12
6979,"0","NomVoie8514816",,"#5111","Ville23","Pays1","2023-01-21 12:59:22.0","2023-01-21 12:59:22.0",12
1412,"84","NomVoie526430",,"#0018","Ville21","Pays1","2022-02-08 12:04:07.0","2022-02-08 12:04:07.0",12
4430,"19","NomVoie4721274",,"#0333","Ville10","Pays1","1999-01-05 01:11:14.0","1999-01-05 01:11:14.0",12
1881,"83","NomVoie3836255",,"#9348","Ville22","Pays1","2022-09-20 17:40:35.0","2022-09-20 17:40:35.0",12
2350,"60","NomVoie05658",,"#1419","Ville21","Pays3","2019-05-27 16:04:52.0","2019-05-27 16:04:52.0",12
13953,"63","NomVoie1032165",,"#4692","Ville22","Pays3","1998-11-17 15:25:07.0","1998-11-17 15:25:07.0",12
11404,"10","NomVoie3541548",,"#5387","Ville18","Pays4","2015-05-02 15:29:32.0","2015-05-02 15:29:32.0",12
14422,"57","NomVoie8445722",,"#0231","Ville15","Pays3","2003-03-13 10:53:52.0","2003-03-13 10:53:52.0",12
11873,"65","NomVoie352793",,"#1827","Ville10","Pays2","2023-08-06 03:17:14.0","2023-08-06 03:17:14.0",12
9324,"76","NomVoie438685",,"#8887","Ville1","Pays1","2012-01-25 07:48:09.0","2012-01-25 07:48:09.0",12
12342,"36","NomVoie7229507",,"#2111","Ville25","Pays2","2005-07-14 14:52:12.0","2005-07-14 14:52:12.0",12
6775,"35","NomVoie205152",,"#7941","Ville23","Pays1","2013-02-08 06:59:46.0","2013-02-08 06:59:46.0",12
4226,"92","NomVoie9215760",,"#4015","Ville9","Pays1","2017-11-04 11:30:54.0","2017-11-04 11:30:54.0",12
7244,"10","NomVoie4227940",,"#7981","Ville1","Pays2","2004-03-25 19:59:19.0","2004-03-25 19:59:19.0",12
10262,"39","NomVoie9710406",,"#5633","Ville3","Pays1","2012-02-22 16:16:37.0","2012-02-22 16:16:37.0",12
4695,"30","NomVoie4627893",,"#7264","Ville12","Pays2","2003-06-04 15:14:13.0","2003-06-04 15:14:13.0",12
5164,"60","NomVoie2540017",,"#8592","Ville24","Pays1","2008-02-22 17:28:47.0","2008-02-22 17:28:47.0",12
8182,"21","NomVoie469495",,"#5279","Ville10","Pays2","2018-06-22 03:35:22.0","2018-06-22 03:35:22.0",12
2615,"80","NomVoie9216212",,"#1566","Ville7","Pays3","2019-10-11 18:29:19.0","2019-10-11 18:29:19.0",12
3084,"39","NomVoie1032675",,"#3526","Ville16","Pays1","2005-01-06 07:47:33.0","2005-01-06 07:47:33.0",12
535,"13","NomVoie4719801",,"#4844","Ville16","Pays3","2022-11-21 21:25:46.0","2022-11-21 21:25:46.0",12
1004,"25","NomVoie3341018",,"#7832","Ville3","Pays2","2018-04-22 06:06:48.0","2018-04-22 06:06:48.0",12
12607,"82","NomVoie1343774",,"#4366","Ville24","Pays1","2009-09-22 16:57:41.0","2009-09-22 16:57:41.0",12
10058,"45","NomVoie955209",,"#8155","Ville2","Pays2","2011-11-27 18:16:44.0","2011-11-27 18:16:44.0",12
13076,"77","NomVoie46978",,"#8959","Ville21","Pays2","2013-01-18 03:21:17.0","2013-01-18 03:21:17.0",12
10527,"68","NomVoie3717579",,"#4400","Ville22","Pays1","2023-01-04 13:12:55.0","2023-01-04 13:12:55.0",12
13545,"5","NomVoie1220986",,"#1404","Ville10","Pays2","2007-05-10 03:33:34.0","2007-05-10 03:33:34.0",12
7978,"4","NomVoie745044",,"#4277","Ville18","Pays1","2006-11-10 20:26:17.0","2006-11-10 20:26:17.0",12
10996,"91","NomVoie6830731",,"#0411","Ville9","Pays1","1999-10-17 20:07:26.0","1999-10-17 20:07:26.0",12
5429,"85","NomVoie7446588",,"#8037","Ville5","Pays1","2001-05-13 09:55:34.0","2001-05-13 09:55:34.0",12
14014,"16","NomVoie9833781",,"#5129","Ville17","Pays2","2008-11-09 01:15:31.0","2008-11-09 01:15:31.0",12
8447,"84","NomVoie416437",,"#4232","Ville3","Pays2","2002-09-21 23:55:12.0","2002-09-21 23:55:12.0",12
11465,"91","NomVoie9043300",,"#7744","Ville5","Pays2","2000-11-17 18:26:31.0","2000-11-17 18:26:31.0",12
5898,"43","NomVoie2813132",,"#8602","Ville8","Pays3","2020-06-22 20:07:10.0","2020-06-22 20:07:10.0",12
8916,"99","NomVoie8527899",,"#5224","Ville10","Pays1","2012-09-27 08:59:25.0","2012-09-27 08:59:25.0",12
3349,"12","NomVoie8943523",,"#2468","Ville5","Pays1","2020-05-20 15:54:45.0","2020-05-20 15:54:45.0",12
6367,"11","NomVoie8240266",,"#7030","Ville8","Pays2","2017-03-22 13:41:32.0","2017-03-22 13:41:32.0",12
800,"40","NomVoie8331875",,"#8261","Ville3","Pays1","2003-05-22 01:35:53.0","2003-05-22 01:35:53.0",12
3818,"33","NomVoie235234",,"#3003","Ville15","Pays1","2001-01-19 18:57:51.0","2001-01-19 18:57:51.0",12
6836,"24","NomVoie207838",,"#2977","Ville13","Pays2","2020-09-05 04:39:48.0","2020-09-05 04:39:48.0",12
4287,"63","NomVoie4317534",,"#9951","Ville11","Pays1","2003-04-15 17:43:51.0","2003-04-15 17:43:51.0",12
1738,"92","NomVoie528028",,"#7744","Ville12","Pays2","2003-10-08 01:47:36.0","2003-10-08 01:47:36.0",12
13810,"5","NomVoie9428129",,"#0715","Ville25","Pays1","1997-06-11 16:08:04.0","1997-06-11 16:08:04.0",12
11261,"95","NomVoie1038020",,"#6553","Ville9","Pays1","2005-05-04 19:59:49.0","2005-05-04 19:59:49.0",12
14279,"60","NomVoie6241678",,"#5632","Ville22","Pays1","2016-11-04 06:41:15.0","2016-11-04 06:41:15.0",12
8712,"11","NomVoie6922971",,"#2301","Ville18","Pays1","1998-07-05 02:45:44.0","1998-07-05 02:45:44.0",12
9181,"47","NomVoie7334873",,"#6321","Ville7","Pays2","2021-10-23 21:31:13.0","2021-10-23 21:31:13.0",12
12199,"26","NomVoie6621425",,"#7814","Ville9","Pays2","2022-05-02 17:57:16.0","2022-05-02 17:57:16.0",12
9650,"98","NomVoie1647378",,"#6364","Ville23","Pays1","2013-09-19 21:34:46.0","2013-09-19 21:34:46.0",12
4083,"91","NomVoie8212180",,"#6918","Ville1","Pays2","2011-09-17 16:48:31.0","2011-09-17 16:48:31.0",12
12668,"80","NomVoie6046905",,"#1485","Ville21","Pays2","2002-04-25 07:17:51.0","2002-04-25 07:17:51.0",12
7101,"71","NomVoie5521050",,"#4546","Ville18","Pays2","2016-08-05 18:58:31.0","2016-08-05 18:58:31.0",12
10119,"30","NomVoie926942",,"#7639","Ville16","Pays2","2009-04-19 18:52:24.0","2009-04-19 18:52:24.0",12
4552,"70","NomVoie424498",,"#6459","Ville9","Pays1","2009-11-03 22:19:19.0","2009-11-03 22:19:19.0",12
7570,"53","NomVoie3844717",,"#6322","Ville10","Pays4","2021-11-27 02:08:39.0","2021-11-27 02:08:39.0",12
2003,"56","NomVoie9243158",,"#2942","Ville5","Pays2","2020-03-13 21:19:18.0","2020-03-13 21:19:18.0",12
5021,"13","NomVoie6435984",,"#8120","Ville17","Pays1","2019-11-12 07:17:45.0","2019-11-12 07:17:45.0",12
8039,"18","NomVoie356380",,"#1884","Ville1","Pays1","2012-08-27 06:48:43.0","2012-08-27 06:48:43.0",12
2472,"74","NomVoie3010320",,"#5022","Ville13","Pays2","2014-03-10 22:32:11.0","2014-03-10 22:32:11.0",12
5490,"78","NomVoie1348153",,"#9768","Ville11","Pays1","1999-03-15 21:41:46.0","1999-03-15 21:41:46.0",12
2941,"63","NomVoie4027525",,"#4422","Ville22","Pays3","2011-01-24 06:42:22.0","2011-01-24 06:42:22.0",12
392,"52","NomVoie1413173",,"#5445","Ville7","Pays1","2020-02-25 04:17:05.0","2020-02-25 04:17:05.0",12
14544,"80","NomVoie4148850",,"#0618","Ville7","Pays1","1999-05-18 19:17:04.0","1999-05-18 19:17:04.0",12
861,"68","NomVoie1134791",,"#1988","Ville21","Pays1","2001-10-21 02:31:49.0","2001-10-21 02:31:49.0",12
12464,"69","NomVoie1436454",,"#9120","Ville7","Pays1","2015-07-15 19:07:07.0","2015-07-15 19:07:07.0",12
9915,"18","NomVoie251929",,"#8823","Ville7","Pays2","2003-08-17 07:50:39.0","2003-08-17 07:50:39.0",12
12933,"71","NomVoie323215",,"#8787","Ville23","Pays1","2006-02-14 19:19:17.0","2006-02-14 19:19:17.0",12
10384,"79","NomVoie5513746",,"#2429","Ville15","Pays1","2000-03-01 23:04:20.0","2000-03-01 23:04:20.0",12
13402,"96","NomVoie8716381",,"#8765","Ville21","Pays1","2003-07-21 15:07:18.0","2003-07-21 15:07:18.0",12
7835,"10","NomVoie841362",,"#4547","Ville2","Pays1","2018-02-05 11:31:19.0","2018-02-05 11:31:19.0",12
10853,"77","NomVoie826957",,"#1248","Ville9","Pays1","2020-11-09 05:22:58.0","2020-11-09 05:22:58.0",12
5286,"54","NomVoie7643035",,"#2185","Ville12","Pays4","1998-02-12 13:13:12.0","1998-02-12 13:13:12.0",12
8304,"91","NomVoie9512653",,"#7222","Ville14","Pays1","2003-04-27 22:15:41.0","2003-04-27 22:15:41.0",12
2737,"98","NomVoie6320560",,"#9208","Ville13","Pays4","2017-05-24 17:43:14.0","2017-05-24 17:43:14.0",12
11322,"45","NomVoie5539579",,"#8296","Ville5","Pays2","2000-11-14 23:59:43.0","2000-11-14 23:59:43.0",12
5755,"2","NomVoie485353",,"#6840","Ville1","Pays2","2004-09-08 12:28:38.0","2004-09-08 12:28:38.0",12
8773,"82","NomVoie4824175",,"#1224","Ville3","Pays1","2007-04-17 21:29:07.0","2007-04-17 21:29:07.0",12
3206,"48","NomVoie1837861",,"#7111","Ville8","Pays4","2013-08-23 18:11:44.0","2013-08-23 18:11:44.0",12
6224,"56","NomVoie8830820",,"#8157","Ville2","Pays4","2015-11-25 16:55:52.0","2015-11-25 16:55:52.0",12
657,"48","NomVoie6225338",,"#3667","Ville10","Pays1","2011-03-22 21:06:27.0","2011-03-22 21:06:27.0",12
3675,"96","NomVoie141687",,"#0404","Ville20","Pays3","2003-06-21 06:28:36.0","2003-06-21 06:28:36.0",12
6693,"14","NomVoie461229",,"#2681","Ville20","Pays1","2017-05-21 06:51:09.0","2017-05-21 06:51:09.0",12
1126,"9","NomVoie7146771",,"#7519","Ville16","Pays3","2018-10-22 09:57:37.0","2018-10-22 09:57:37.0",12
4144,"11","NomVoie5413767",,"#7700","Ville12","Pays5","2015-02-12 19:27:40.0","2015-02-12 19:27:40.0",12
1595,"82","NomVoie2418442",,"#3479","Ville20","Pays3","2002-07-16 16:32:39.0","2002-07-16 16:32:39.0",12
13667,"89","NomVoie1124320",,"#7839","Ville16","Pays1","2017-09-19 14:33:18.0","2017-09-19 14:33:18.0",12
11118,"11","NomVoie8634152",,"#2223","Ville12","Pays1","2017-03-21 15:36:51.0","2017-03-21 15:36:51.0",12
14136,"63","NomVoie8137451",,"#1528","Ville19","Pays1","2010-04-27 08:27:03.0","2010-04-27 08:27:03.0",12
8569,"66","NomVoie9119396",,"#3913","Ville18","Pays1","2014-04-24 17:54:46.0","2014-04-24 17:54:46.0",12
11587,"63","NomVoie7246743",,"#0772","Ville8","Pays2","2002-02-02 08:19:09.0","2002-02-02 08:19:09.0",12
9038,"82","NomVoie7431166",,"#6028","Ville11","Pays4","2013-05-07 11:19:28.0","2013-05-07 11:19:28.0",12
12056,"20","NomVoie913725",,"#3619","Ville4","Pays1","2018-09-04 05:22:55.0","2018-09-04 05:22:55.0",12
6489,"11","NomVoie2946087",,"#5580","Ville14","Pays4","1999-03-08 23:44:31.0","1999-03-08 23:44:31.0",12
9507,"47","NomVoie4143792",,"#0913","Ville1","Pays3","2010-09-04 08:16:45.0","2010-09-04 08:16:45.0",12
3940,"57","NomVoie428529",,"#3032","Ville9","Pays1","2020-10-03 11:02:07.0","2020-10-03 11:02:07.0",12
12525,"76","NomVoie4939773",,"#3100","Ville25","Pays1","2022-01-17 17:24:44.0","2022-01-17 17:24:44.0",12
6958,"69","NomVoie5113660",,"#7790","Ville6","Pays1","2021-02-19 06:14:42.0","2021-02-19 06:14:42.0",12
1391,"87","NomVoie735227",,"#6931","Ville17","Pays3","2001-01-15 08:12:27.0","2001-01-15 08:12:27.0",12
9976,"54","NomVoie512957",,"#2142","Ville6","Pays2","2003-08-01 18:50:54.0","2003-08-01 18:50:54.0",12
4409,"95","NomVoie6220635",,"#2682","Ville17","Pays1","2000-10-20 03:53:02.0","2000-10-20 03:53:02.0",12
7427,"92","NomVoie1338195",,"#4094","Ville6","Pays2","2007-09-11 13:04:45.0","2007-09-11 13:04:45.0",12
1860,"0","NomVoie9435221",,"#9980","Ville9","Pays3","2001-09-02 08:55:30.0","2001-09-02 08:55:30.0",12
4878,"0","NomVoie8432611",,"#0759","Ville24","Pays4","2006-05-12 08:57:13.0","2006-05-12 08:57:13.0",12
2329,"37","NomVoie544612",,"#4568","Ville24","Pays5","1999-03-11 18:17:23.0","1999-03-11 18:17:23.0",12
5347,"96","NomVoie5544719",,"#9323","Ville20","Pays1","2012-09-09 22:10:49.0","2012-09-09 22:10:49.0",12
2798,"55","NomVoie2422828",,"#3534","Ville25","Pays1","2017-08-07 22:30:16.0","2017-08-07 22:30:16.0",12
249,"64","NomVoie46876",,"#2468","Ville1","Pays2","2001-09-22 21:31:18.0","2001-09-22 21:31:18.0",12
14401,"73","NomVoie9645111",,"#2365","Ville19","Pays2","2004-09-13 23:39:36.0","2004-09-13 23:39:36.0",12
12321,"81","NomVoie1028268",,"#3827","Ville14","Pays1","2020-03-12 18:46:07.0","2020-03-12 18:46:07.0",12
7223,"24","NomVoie5126781",,"#3572","Ville12","Pays2","2008-06-26 01:51:24.0","2008-06-26 01:51:24.0",12
10241,"38","NomVoie8310027",,"#2428","Ville18","Pays2","2000-09-15 05:22:03.0","2000-09-15 05:22:03.0",12
13259,"51","NomVoie7112445",,"#2467","Ville15","Pays1","1998-08-15 10:15:58.0","1998-08-15 10:15:58.0",12
10710,"38","NomVoie4622589",,"#2891","Ville1","Pays1","2022-03-09 14:22:41.0","2022-03-09 14:22:41.0",12
5143,"96","NomVoie3439536",,"#0462","Ville20","Pays1","2020-08-21 08:48:26.0","2020-08-21 08:48:26.0",12
8161,"98","NomVoie679166",,"#0892","Ville19","Pays1","2008-06-09 19:47:37.0","2008-06-09 19:47:37.0",12
2594,"26","NomVoie4514888",,"#8622","Ville7","Pays1","2004-06-26 09:43:04.0","2004-06-26 09:43:04.0",12
11179,"64","NomVoie8135896",,"#8468","Ville19","Pays2","2020-06-14 03:16:38.0","2020-06-14 03:16:38.0",12
8630,"32","NomVoie720822",,"#6137","Ville1","Pays4","2005-04-26 14:52:23.0","2005-04-26 14:52:23.0",12
3063,"56","NomVoie2531751",,"#9413","Ville15","Pays1","2007-01-22 16:01:32.0","2007-01-22 16:01:32.0",12
6081,"74","NomVoie9022360",,"#4559","Ville4","Pays1","2002-01-10 17:13:34.0","2002-01-10 17:13:34.0",12
514,"94","NomVoie1518790",,"#4999","Ville19","Pays2","2023-07-21 05:05:07.0","2023-07-21 05:05:07.0",12
983,"80","NomVoie140074",,"#7798","Ville8","Pays2","2019-09-04 08:52:06.0","2019-09-04 08:52:06.0",12
4001,"52","NomVoie8710450",,"#4543","Ville5","Pays2","1999-11-16 23:54:59.0","1999-11-16 23:54:59.0",12
1452,"99","NomVoie569003",,"#7263","Ville21","Pays4","2014-01-03 06:28:02.0","2014-01-03 06:28:02.0",12
13055,"74","NomVoie506447",,"#0279","Ville25","Pays2","2020-05-17 04:35:29.0","2020-05-17 04:35:29.0",12
13524,"68","NomVoie4320343",,"#9964","Ville7","Pays4","2003-03-14 06:37:42.0","2003-03-14 06:37:42.0",12
10975,"63","NomVoie5930204",,"#7534","Ville11","Pays1","1999-09-20 02:13:35.0","1999-09-20 02:13:35.0",12
13993,"78","NomVoie6133384",,"#1058","Ville3","Pays2","2004-11-03 06:03:24.0","2004-11-03 06:03:24.0",12
8426,"0","NomVoie7015902",,"#1093","Ville14","Pays1","2001-05-20 06:14:51.0","2001-05-20 06:14:51.0",12
11444,"72","NomVoie042757",,"#5315","Ville24","Pays2","2011-02-16 10:14:11.0","2011-02-16 10:14:11.0",12
5877,"58","NomVoie9411845",,"#2715","Ville14","Pays3","1998-08-22 15:35:26.0","1998-08-22 15:35:26.0",12
14462,"15","NomVoie046757",,"#1352","Ville12","Pays5","2017-07-12 02:04:58.0","2017-07-12 02:04:58.0",12
8895,"16","NomVoie9127515",,"#7427","Ville8","Pays1","2004-08-13 17:10:01.0","2004-08-13 17:10:01.0",12
11913,"29","NomVoie145355",,"#4036","Ville16","Pays1","1998-09-07 14:24:28.0","1998-09-07 14:24:28.0",12
6346,"88","NomVoie7038809",,"#7270","Ville18","Pays3","2009-05-01 16:51:57.0","2009-05-01 16:51:57.0",12
9364,"66","NomVoie1039902",,"#5592","Ville1","Pays2","1998-10-20 06:42:25.0","1998-10-20 06:42:25.0",12
3797,"61","NomVoie384707",,"#7904","Ville5","Pays1","2006-02-18 16:59:45.0","2006-02-18 16:59:45.0",12
6815,"59","NomVoie256588",,"#5645","Ville24","Pays2","2001-07-19 20:29:24.0","2001-07-19 20:29:24.0",12
4266,"90","NomVoie7816931",,"#5289","Ville23","Pays2","2020-02-09 12:19:22.0","2020-02-09 12:19:22.0",12
7284,"41","NomVoie3929489",,"#5910","Ville9","Pays1","2019-04-13 10:43:26.0","2019-04-13 10:43:26.0",12
1717,"5","NomVoie9126584",,"#0834","Ville25","Pays2","2017-10-11 21:33:53.0","2017-10-11 21:33:53.0",12
4735,"77","NomVoie3828937",,"#5504","Ville6","Pays2","1997-11-19 20:31:23.0","1997-11-19 20:31:23.0",12
2655,"71","NomVoie2517682",,"#8671","Ville25","Pays2","2004-06-01 06:50:13.0","2004-06-01 06:50:13.0",12
106,"43","NomVoie71181",,"#6994","Ville18","Pays1","1999-02-04 13:41:31.0","1999-02-04 13:41:31.0",12
14258,"98","NomVoie3941110",,"#4974","Ville9","Pays2","2009-09-09 17:10:16.0","2009-09-09 17:10:16.0",12
11709,"3","NomVoie6949568",,"#7884","Ville22","Pays1","2014-05-11 16:24:14.0","2014-05-11 16:24:14.0",12
12178,"32","NomVoie6820591",,"#9390","Ville13","Pays2","2017-06-06 16:26:56.0","2017-06-06 16:26:56.0",12
9629,"19","NomVoie8146712",,"#8300","Ville19","Pays2","2020-07-17 03:20:58.0","2020-07-17 03:20:58.0",12
12647,"86","NomVoie9645885",,"#6859","Ville18","Pays2","1998-06-05 01:12:09.0","1998-06-05 01:12:09.0",12
7080,"7","NomVoie2320095",,"#9551","Ville10","Pays2","1997-11-01 06:30:46.0","1997-11-01 06:30:46.0",12
10098,"36","NomVoie166462",,"#0607","Ville23","Pays2","2023-01-11 03:13:24.0","2023-01-11 03:13:24.0",12
4531,"53","NomVoie1824007",,"#2125","Ville13","Pays1","2013-10-19 02:30:15.0","2013-10-19 02:30:15.0",12
13116,"48","NomVoie388106",,"#2873","Ville3","Pays2","2002-06-23 05:41:16.0","2002-06-23 05:41:16.0",12
7549,"47","NomVoie9743724",,"#6783","Ville3","Pays3","2005-06-20 21:48:26.0","2005-06-20 21:48:26.0",12
10567,"28","NomVoie2218674",,"#0540","Ville18","Pays2","2011-09-07 22:05:01.0","2011-09-07 22:05:01.0",12
5000,"29","NomVoie4035353",,"#2718","Ville23","Pays1","1997-08-20 05:30:27.0","1997-08-20 05:30:27.0",12
8018,"44","NomVoie685946",,"#7159","Ville18","Pays3","2010-10-25 04:42:16.0","2010-10-25 04:42:16.0",12
2451,"8","NomVoie969785",,"#4715","Ville13","Pays2","2004-06-21 09:31:34.0","2004-06-21 09:31:34.0",12
5469,"44","NomVoie2947718",,"#6739","Ville2","Pays1","1998-04-25 11:05:35.0","1998-04-25 11:05:35.0",12
8487,"83","NomVoie2817498",,"#3130","Ville11","Pays4","2014-09-02 09:45:01.0","2014-09-02 09:45:01.0",12
2920,"97","NomVoie1026665",,"#3803","Ville4","Pays2","2005-03-20 08:53:05.0","2005-03-20 08:53:05.0",12
5938,"80","NomVoie5114947",,"#5542","Ville7","Pays3","2013-02-24 06:28:01.0","2013-02-24 06:28:01.0",12
371,"77","NomVoie5312411",,"#5563","Ville23","Pays1","2014-04-15 20:53:44.0","2014-04-15 20:53:44.0",12
3389,"12","NomVoie9945358",,"#6096","Ville20","Pays2","2022-01-08 22:57:30.0","2022-01-08 22:57:30.0",12
840,"6","NomVoie9833730",,"#8854","Ville13","Pays2","2019-09-22 22:06:32.0","2019-09-22 22:06:32.0",12
3858,"80","NomVoie356218",,"#0072","Ville13","Pays2","2009-07-24 20:08:41.0","2009-07-24 20:08:41.0",12
1309,"23","NomVoie80709",,"#0745","Ville11","Pays1","2013-02-04 09:17:49.0","2013-02-04 09:17:49.0",12
12912,"38","NomVoie92605",,"#7015","Ville12","Pays3","2021-04-04 21:45:38.0","2021-04-04 21:45:38.0",12
